time,ESP_m_Raddrehz,ESP_Wegimp_VA
1639489864.066439, 0.0, 608
1639489864.117025, 0.0, 608
1639489864.166475, 0.0, 608
1639489864.217398, 0.0, 608
1639489864.266859, 0.0, 608
1639489864.317269, 0.0, 608
1639489864.366777, 0.0, 608
1639489864.417719, 0.0, 608
1639489864.469046, 0.0, 608
1639489864.518309, 0.0, 608
1639489864.566729, 0.0, 608
1639489864.618551, 0.0, 608
1639489864.667775, 0.0, 608
1639489864.718328, 0.0, 608
1639489864.768995, 0.0, 608
1639489864.818734, 0.0, 608
1639489864.868931, 0.0, 608
1639489864.919214, 0.0, 608
1639489864.968619, 0.0, 608
1639489865.01931, 0.0, 608
1639489865.069147, 0.0, 608
1639489865.117467, 0.0, 608
1639489865.169133, 0.0, 608
1639489865.220989, 0.0, 608
1639489865.270219, 0.0, 608
1639489865.319202, 0.0, 608
1639489865.370064, 0.0, 608
1639489865.420414, 0.0, 608
1639489865.470868, 0.0, 608
1639489865.520683, 0.0, 608
1639489865.570475, 0.0, 608
1639489865.621149, 0.0, 608
1639489865.671954, 0.0, 608
1639489865.720692, 0.0, 608
1639489865.770964, 0.0, 608
1639489865.821191, 0.0, 608
1639489865.87334, 0.0, 608
1639489865.91915, 0.0, 608
1639489865.971776, 0.0, 608
1639489866.02203, 0.0, 608
1639489866.072594, 0.0, 608
1639489866.121892, 0.0, 608
1639489866.172335, 0.0, 608
1639489866.221932, 0.0, 608
1639489866.273115, 0.0, 608
1639489866.320487, 0.0, 608
1639489866.372456, 0.0, 608
1639489866.422538, 0.0, 608
1639489866.473299, 0.0, 608
1639489866.521682, 0.0, 608
1639489866.573183, 0.0, 608
1639489866.622527, 0.0, 608
1639489866.674034, 0.0, 608
1639489866.722329, 0.0, 608
1639489866.773413, 0.0, 608
1639489866.822565, 0.0, 608
1639489866.874549, 0.0, 608
1639489866.921768, 0.0, 608
1639489866.973854, 0.0, 608
1639489867.023554, 0.0, 608
1639489867.075022, 0.0, 608
1639489867.122104, 0.0, 608
1639489867.174336, 0.0, 608
1639489867.223523, 0.0, 608
1639489867.274611, 0.0, 608
1639489867.322953, 0.0, 608
1639489867.37504, 0.0, 608
1639489867.423666, 0.0, 608
1639489867.475412, 0.0, 608
1639489867.523193, 0.0, 608
1639489867.574802, 0.0, 608
1639489867.62609, 0.0, 608
1639489867.675526, 0.0, 608
1639489867.726618, 0.0, 608
1639489867.775189, 0.0, 608
1639489867.824115, 0.0, 608
1639489867.876355, 0.0, 608
1639489867.923862, 0.0, 608
1639489867.975502, 0.0, 608
1639489868.024099, 0.0, 608
1639489868.076433, 0.0, 608
1639489868.124153, 0.0, 608
1639489868.175914, 0.0, 608
1639489868.224309, 0.0, 608
1639489868.276704, 0.0, 608
1639489868.324029, 0.0, 608
1639489868.376215, 0.0, 608
1639489868.427418, 0.0, 608
1639489868.477097, 0.0, 608
1639489868.524498, 0.0, 608
1639489868.576707, 0.0, 608
1639489868.624709, 0.0, 608
1639489868.678209, 0.0, 608
1639489868.724901, 0.0, 608
1639489868.777157, 0.0, 608
1639489868.825945, 0.0, 608
1639489868.878467, 0.0, 608
1639489868.926329, 0.0, 608
1639489868.978194, 0.0, 608
1639489869.027245, 0.0, 608
1639489869.078321, 0.0, 608
1639489869.126177, 0.0, 608
1639489869.177975, 0.0, 608
1639489869.226393, 0.0, 608
1639489869.277711, 0.0, 608
1639489869.326511, 0.0, 608
1639489869.378337, 0.0, 608
1639489869.427805, 0.0, 608
1639489869.479228, 0.0, 608
1639489869.526774, 0.0, 608
1639489869.578728, 0.0, 608
1639489869.627758, 0.0, 608
1639489869.677628, 0.0, 608
1639489869.727714, 0.0, 608
1639489869.778993, 0.0, 608
1639489869.827726, 0.0, 608
1639489869.878766, 0.0, 608
1639489869.92842, 0.0, 608
1639489869.979902, 0.0, 608
1639489870.029062, 0.0, 608
1639489870.080722, 0.0, 608
1639489870.129041, 0.0, 608
1639489870.180015, 0.0, 608
1639489870.229431, 0.0, 608
1639489870.280112, 0.0, 608
1639489870.330201, 0.0, 608
1639489870.380718, 0.0, 608
1639489870.43023, 0.0, 608
1639489870.480229, 0.0, 608
1639489870.530982, 0.0, 608
1639489870.581986, 0.0, 608
1639489870.630538, 0.0, 608
1639489870.682403, 0.0, 608
1639489870.731015, 0.0, 608
1639489870.78209, 0.0, 608
1639489870.831473, 0.0, 608
1639489870.881895, 0.0, 608
1639489870.930833, 0.0, 608
1639489870.982389, 0.0, 608
1639489871.032235, 0.0, 608
1639489871.081115, 0.0, 608
1639489871.132104, 0.0, 608
1639489871.183073, 0.0, 608
1639489871.232227, 0.0, 608
1639489871.283208, 0.0, 608
1639489871.33255, 0.0, 608
1639489871.382975, 0.0, 608
1639489871.432503, 0.0, 608
1639489871.485515, 0.0, 608
1639489871.533341, 0.0, 608
1639489871.583359, 0.0, 608
1639489871.63345, 0.0, 608
1639489871.68328, 0.0, 608
1639489871.733149, 0.0, 608
1639489871.783613, 0.0, 608
1639489871.83356, 0.0, 608
1639489871.884056, 0.0, 608
1639489871.933789, 0.0, 608
1639489871.984028, 0.0, 608
1639489872.033897, 0.0, 608
1639489872.083506, 0.0, 608
1639489872.133718, 0.0, 608
1639489872.183868, 0.0, 608
1639489872.234284, 0.0, 608
1639489872.283791, 0.0, 608
1639489872.334329, 0.0, 608
1639489872.385461, 0.0, 608
1639489872.434421, 0.0, 608
1639489872.483834, 0.0, 608
1639489872.534515, 0.0, 608
1639489872.58491, 0.0, 608
1639489872.635083, 0.0, 608
1639489872.683779, 0.0, 608
1639489872.734967, 0.0, 608
1639489872.785937, 0.0, 608
1639489872.835661, 0.0, 608
1639489872.884355, 0.0, 608
1639489872.935462, 0.0, 608
1639489872.98416, 0.0, 608
1639489873.035734, 0.0, 608
1639489873.085122, 0.0, 608
1639489873.135973, 0.0, 608
1639489873.184868, 0.0, 608
1639489873.23591, 0.0, 608
1639489873.285297, 0.0, 608
1639489873.336171, 0.0, 608
1639489873.386137, 0.0, 608
1639489873.436183, 0.0, 608
1639489873.485668, 0.0, 608
1639489873.536583, 0.0, 608
1639489873.585933, 0.0, 608
1639489873.637094, 0.0, 608
1639489873.686123, 0.0, 608
1639489873.737079, 0.0, 608
1639489873.786556, 0.0, 608
1639489873.837398, 0.0, 608
1639489873.886754, 0.0, 608
1639489873.937827, 0.0, 608
1639489873.986663, 0.0, 608
1639489874.03814, 0.0, 608
1639489874.086701, 0.0, 608
1639489874.137699, 0.0, 608
1639489874.186778, 0.0, 608
1639489874.238543, 0.0, 608
1639489874.288133, 0.0, 608
1639489874.338495, 0.0, 608
1639489874.387881, 0.0, 608
1639489874.437351, 0.0, 608
1639489874.488176, 0.0, 608
1639489874.538856, 0.0, 608
1639489874.589102, 0.0, 608
1639489874.638866, 0.0, 608
1639489874.688968, 0.0, 608
1639489874.739986, 0.0, 608
1639489874.790671, 0.0, 608
1639489874.838529, 0.0, 608
1639489874.890203, 0.0, 608
1639489874.940536, 0.0, 608
1639489874.990032, 0.0, 608
1639489875.040086, 0.0, 608
1639489875.090717, 0.0, 608
1639489875.140331, 0.0, 608
1639489875.19015, 0.0, 608
1639489875.24096, 0.0, 608
1639489875.292143, 0.0, 608
1639489875.340825, 0.0, 608
1639489875.391351, 0.0, 608
1639489875.440848, 0.0, 608
1639489875.492187, 0.0, 608
1639489875.541404, 0.0, 608
1639489875.59332, 0.0, 608
1639489875.639587, 0.0, 608
1639489875.691487, 0.0, 608
1639489875.741924, 0.0, 608
1639489875.792068, 0.0, 608
1639489875.841994, 0.0, 608
1639489875.893334, 0.0, 608
1639489875.942574, 0.0, 608
1639489875.993576, 0.0, 608
1639489876.04321, 0.0, 608
1639489876.093124, 0.0, 608
1639489876.142793, 0.0, 608
1639489876.193038, 0.0, 608
1639489876.242358, 0.0, 608
1639489876.293846, 0.0, 608
1639489876.342553, 0.0, 608
1639489876.393373, 0.0, 608
1639489876.442733, 0.0, 608
1639489876.494886, 0.0, 608
1639489876.543096, 0.0, 608
1639489876.593758, 0.0, 608
1639489876.641866, 0.0, 608
1639489876.694986, 0.0, 608
1639489876.74361, 0.0, 608
1639489876.794213, 0.0, 608
1639489876.84273, 0.0, 608
1639489876.895441, 0.0, 608
1639489876.944082, 0.0, 608
1639489876.99482, 0.0, 608
1639489877.042879, 0.0, 608
1639489877.095411, 0.0, 608
1639489877.143748, 0.0, 608
1639489877.195897, 0.0, 608
1639489877.243627, 0.0, 608
1639489877.295708, 0.0, 608
1639489877.3437, 0.0, 608
1639489877.395388, 0.0, 608
1639489877.445439, 0.0, 608
1639489877.496015, 0.0, 608
1639489877.544156, 0.0, 608
1639489877.59587, 0.0, 608
1639489877.64392, 0.0, 608
1639489877.696375, 0.0, 608
1639489877.743935, 0.0, 608
1639489877.796151, 0.0, 608
1639489877.844215, 0.0, 608
1639489877.897683, 0.0, 608
1639489877.94437, 0.0, 608
1639489877.996284, 0.0, 608
1639489878.045616, 0.0, 608
1639489878.097717, 0.0, 608
1639489878.145369, 0.0, 608
1639489878.197601, 0.0, 608
1639489878.245559, 0.0, 608
1639489878.297825, 0.0, 608
1639489878.345777, 0.0, 608
1639489878.397599, 0.0, 608
1639489878.446271, 0.0, 608
1639489878.498568, 0.0, 608
1639489878.546059, 0.0, 608
1639489878.598343, 0.0, 608
1639489878.649093, 0.0, 608
1639489878.698605, 0.0, 608
1639489878.746792, 0.0, 608
1639489878.798358, 0.0, 608
1639489878.846501, 0.0, 608
1639489878.900597, 0.0, 608
1639489878.946697, 0.0, 608
1639489878.998579, 0.0, 608
1639489879.046921, 0.0, 608
1639489879.099997, 0.0, 608
1639489879.146926, 0.0, 608
1639489879.198713, 0.0, 608
1639489879.247749, 0.0, 608
1639489879.299883, 0.0, 608
1639489879.347787, 0.0, 608
1639489879.400275, 0.0, 608
1639489879.448438, 0.0, 608
1639489879.500981, 0.0, 608
1639489879.550148, 0.0, 608
1639489879.598488, 0.0, 608
1639489879.648923, 0.0, 608
1639489879.700567, 0.0, 608
1639489879.749678, 0.0, 608
1639489879.800908, 0.0, 608
1639489879.850785, 0.0, 608
1639489879.901934, 0.0, 608
1639489879.952039, 0.0, 608
1639489880.000592, 0.0, 608
1639489880.050999, 0.0, 608
1639489880.101936, 0.0, 608
1639489880.150988, 0.0, 608
1639489880.199449, 0.0, 608
1639489880.251526, 0.0, 608
1639489880.302015, 0.0, 608
1639489880.351234, 0.0, 608
1639489880.401987, 0.0, 608
1639489880.45144, 0.0, 608
1639489880.502611, 0.0, 608
1639489880.55187, 0.0, 608
1639489880.601057, 0.0, 608
1639489880.651929, 0.0, 608
1639489880.703357, 0.0, 608
1639489880.752125, 0.0, 608
1639489880.801043, 0.0, 608
1639489880.852655, 0.0, 608
1639489880.9039, 0.0, 608
1639489880.952375, 0.0, 608
1639489881.002474, 0.0, 608
1639489881.052494, 0.0, 608
1639489881.103229, 0.0, 608
1639489881.15279, 0.0, 608
1639489881.202245, 0.0, 608
1639489881.253177, 0.0, 608
1639489881.303826, 0.0, 608
1639489881.353109, 0.0, 608
1639489881.402123, 0.0, 608
1639489881.453167, 0.0, 608
1639489881.504163, 0.0, 608
1639489881.553615, 0.0, 608
1639489881.602549, 0.0, 608
1639489881.654384, 0.0, 608
1639489881.703082, 0.0, 608
1639489881.754309, 0.0, 608
1639489881.803065, 0.0, 608
1639489881.854434, 0.0, 608
1639489881.906039, 0.0, 608
1639489881.954458, 0.0, 608
1639489882.003414, 0.0, 608
1639489882.054385, 0.0, 608
1639489882.103402, 0.0, 608
1639489882.15489, 0.0, 608
1639489882.203183, 0.0, 608
1639489882.255242, 0.0, 608
1639489882.303713, 0.0, 608
1639489882.355375, 0.0, 608
1639489882.403625, 0.0, 608
1639489882.455465, 0.0, 608
1639489882.506015, 0.0, 608
1639489882.555767, 0.0, 608
1639489882.603984, 0.0, 608
1639489882.655999, 0.0, 608
1639489882.70458, 0.0, 608
1639489882.755742, 0.0, 608
1639489882.804634, 0.0, 608
1639489882.856159, 0.0, 608
1639489882.905414, 0.0, 608
1639489882.956138, 0.0, 608
1639489883.004979, 0.0, 608
1639489883.056411, 0.0, 608
1639489883.105814, 0.0, 608
1639489883.156739, 0.0, 608
1639489883.205736, 0.0, 608
1639489883.257465, 0.0, 608
1639489883.306066, 0.0, 608
1639489883.356874, 0.0, 608
1639489883.405989, 0.0, 608
1639489883.457325, 0.0, 608
1639489883.506943, 0.0, 608
1639489883.557501, 0.0, 608
1639489883.606464, 0.0, 608
1639489883.657742, 0.0, 608
1639489883.709443, 0.0, 608
1639489883.757769, 0.0, 608
1639489883.806999, 0.0, 608
1639489883.858225, 0.0, 608
1639489883.907499, 0.0, 608
1639489883.958405, 0.0, 608
1639489884.008911, 0.0, 608
1639489884.058498, 0.0, 608
1639489884.107965, 0.0, 608
1639489884.158796, 0.0, 608
1639489884.209015, 0.0, 608
1639489884.258995, 0.0, 608
1639489884.309027, 0.0, 608
1639489884.358822, 0.0, 608
1639489884.409031, 0.0, 608
1639489884.459835, 0.0, 608
1639489884.511542, 0.0, 608
1639489884.559414, 0.0, 608
1639489884.610015, 0.0, 608
1639489884.659987, 0.0, 608
1639489884.710569, 0.0, 608
1639489884.760665, 0.0, 608
1639489884.81075, 0.0, 608
1639489884.860271, 0.0, 608
1639489884.91241, 0.0, 608
1639489884.960449, 0.0, 608
1639489885.01112, 0.0, 608
1639489885.060278, 0.0, 608
1639489885.111774, 0.0, 608
1639489885.161057, 0.0, 608
1639489885.211483, 0.0, 608
1639489885.261151, 0.0, 608
1639489885.312618, 0.0, 608
1639489885.361422, 0.0, 608
1639489885.412219, 0.0, 608
1639489885.461423, 0.0, 608
1639489885.512781, 0.0, 608
1639489885.562074, 0.0, 608
1639489885.612285, 0.0, 608
1639489885.662276, 0.0, 608
1639489885.71335, 0.0, 608
1639489885.761421, 0.0, 608
1639489885.812557, 0.0, 608
1639489885.862436, 0.0, 608
1639489885.913603, 0.0, 608
1639489885.962228, 0.0, 608
1639489886.013334, 0.0, 608
1639489886.062836, 0.0, 608
1639489886.114452, 0.0, 608
1639489886.163403, 0.0, 608
1639489886.213991, 0.0, 608
1639489886.26344, 0.0, 608
1639489886.314807, 0.0, 608
1639489886.363409, 0.0, 608
1639489886.414051, 0.0, 608
1639489886.464152, 0.0, 608
1639489886.514455, 0.0, 608
1639489886.563092, 0.0, 608
1639489886.614613, 0.0, 608
1639489886.665306, 0.0, 608
1639489886.715165, 0.0, 608
1639489886.763877, 0.0, 608
1639489886.815153, 0.0, 608
1639489886.863469, 0.0, 608
1639489886.915651, 0.0, 608
1639489886.96355, 0.0, 608
1639489887.015474, 0.0, 608
1639489887.064244, 0.0, 608
1639489887.115685, 0.0, 608
1639489887.164475, 0.0, 608
1639489887.215737, 0.0, 608
1639489887.265795, 0.0, 608
1639489887.316274, 0.0, 608
1639489887.364299, 0.0, 608
1639489887.416017, 0.0, 608
1639489887.46413, 0.0, 608
1639489887.517162, 0.0, 608
1639489887.565469, 0.0, 608
1639489887.617472, 0.0, 608
1639489887.664564, 0.0, 608
1639489887.717016, 0.0, 608
1639489887.765605, 0.0, 608
1639489887.817236, 0.0, 608
1639489887.866195, 0.0, 608
1639489887.918321, 0.0, 608
1639489887.965637, 0.0, 608
1639489888.017657, 0.0, 608
1639489888.066086, 0.0, 608
1639489888.118099, 0.0, 608
1639489888.166093, 0.0, 608
1639489888.217686, 0.0, 608
1639489888.26607, 0.0, 608
1639489888.318694, 0.0, 608
1639489888.366378, 0.0, 608
1639489888.417948, 0.0, 608
1639489888.466699, 0.0, 608
1639489888.519024, 0.0, 608
1639489888.566827, 0.0, 608
1639489888.618611, 0.0, 608
1639489888.666856, 0.0, 608
1639489888.719533, 0.0, 608
1639489888.767149, 0.0, 608
1639489888.819218, 0.0, 608
1639489888.867182, 0.0, 608
1639489888.920886, 0.0, 608
1639489888.968236, 0.0, 608
1639489889.020042, 0.0, 608
1639489889.070317, 0.0, 608
1639489889.120652, 0.0, 608
1639489889.168607, 0.0, 608
1639489889.220802, 0.0, 608
1639489889.268657, 0.0, 608
1639489889.318716, 0.0, 608
1639489889.369358, 0.0, 608
1639489889.420909, 0.0, 608
1639489889.469565, 0.0, 608
1639489889.521157, 0.0, 608
1639489889.570199, 0.0, 608
1639489889.62099, 0.0, 608
1639489889.671088, 0.0, 608
1639489889.719586, 0.0, 608
1639489889.770036, 0.0, 608
1639489889.821211, 0.0, 608
1639489889.870582, 0.0, 608
1639489889.922401, 0.0, 608
1639489889.970899, 0.0, 608
1639489890.022068, 0.0, 608
1639489890.072414, 0.0, 608
1639489890.122529, 0.0, 608
1639489890.171943, 0.0, 608
1639489890.222538, 0.0, 608
1639489890.272027, 0.0, 608
1639489890.320883, 0.0, 608
1639489890.372823, 0.0, 608
1639489890.423015, 0.0, 608
1639489890.472847, 0.0, 608
1639489890.521333, 0.0, 608
1639489890.572763, 0.0, 608
1639489890.622956, 0.0, 608
1639489890.673284, 0.0, 608
1639489890.723212, 0.0, 608
1639489890.77316, 0.0, 608
1639489890.822971, 0.0, 608
1639489890.87411, 0.0, 608
1639489890.922347, 0.0, 608
1639489890.973125, 0.0, 608
1639489891.023886, 0.0, 608
1639489891.07341, 0.0, 608
1639489891.122595, 0.0, 608
1639489891.1741, 0.0, 608
1639489891.224581, 0.0, 608
1639489891.27376, 0.0, 608
1639489891.323076, 0.0, 608
1639489891.373546, 0.0, 608
1639489891.424461, 0.0, 608
1639489891.474593, 0.0, 608
1639489891.523467, 0.0, 608
1639489891.574294, 0.0, 608
1639489891.625022, 0.0, 608
1639489891.674215, 0.0, 608
1639489891.723533, 0.0, 608
1639489891.774268, 0.0, 608
1639489891.823258, 0.0, 608
1639489891.875252, 0.0, 608
1639489891.924216, 0.0, 608
1639489891.974905, 0.0, 608
1639489892.023775, 0.0, 608
1639489892.07567, 0.0, 608
1639489892.124073, 0.0, 608
1639489892.175168, 0.0, 608
1639489892.224313, 0.0, 608
1639489892.275665, 0.0, 608
1639489892.324737, 0.0, 608
1639489892.375806, 0.0, 608
1639489892.425766, 0.0, 608
1639489892.476194, 0.0, 608
1639489892.525015, 0.0, 608
1639489892.576015, 0.0, 608
1639489892.624941, 0.0, 608
1639489892.676877, 0.0, 608
1639489892.725355, 0.0, 608
1639489892.776851, 0.0, 608
1639489892.825627, 0.0, 608
1639489892.876788, 0.0, 608
1639489892.926466, 0.0, 608
1639489892.977029, 0.0, 608
1639489893.025966, 0.0, 608
1639489893.077384, 0.0, 608
1639489893.126589, 0.0, 608
1639489893.177459, 0.0, 608
1639489893.226468, 0.0, 608
1639489893.277426, 0.0, 608
1639489893.327015, 0.0, 608
1639489893.37794, 0.0, 608
1639489893.427092, 0.0, 608
1639489893.477863, 0.0, 608
1639489893.527568, 0.0, 608
1639489893.578444, 0.0, 608
1639489893.62748, 0.0, 608
1639489893.678553, 0.0, 608
1639489893.729015, 0.0, 608
1639489893.779383, 0.0, 608
1639489893.828679, 0.0, 608
1639489893.878918, 0.0, 608
1639489893.930389, 0.0, 608
1639489893.979227, 0.0, 608
1639489894.029477, 0.0, 608
1639489894.078882, 0.0, 608
1639489894.130218, 0.0, 608
1639489894.180182, 0.0, 608
1639489894.229963, 0.0, 608
1639489894.280035, 0.0, 608
1639489894.330651, 0.0, 608
1639489894.380793, 0.0, 608
1639489894.430636, 0.0, 608
1639489894.478954, 0.0, 608
1639489894.532271, 0.0, 608
1639489894.580922, 0.0, 608
1639489894.631039, 0.0, 608
1639489894.680726, 0.0, 608
1639489894.732582, 0.0, 608
1639489894.781842, 0.0, 608
1639489894.832265, 0.0, 608
1639489894.879305, 0.0, 608
1639489894.933714, 0.0, 608
1639489894.98152, 0.0, 608
1639489895.03262, 0.0, 608
1639489895.081125, 0.0, 608
1639489895.13303, 0.0, 608
1639489895.182137, 0.0, 608
1639489895.233616, 0.0, 608
1639489895.282529, 0.0, 608
1639489895.333786, 0.0, 608
1639489895.382354, 0.0, 608
1639489895.43428, 0.0, 608
1639489895.48144, 0.0, 608
1639489895.533937, 0.0, 608
1639489895.583243, 0.0, 608
1639489895.634091, 0.0, 608
1639489895.681868, 0.0, 608
1639489895.73422, 0.0, 608
1639489895.783019, 0.0, 608
1639489895.834178, 0.0, 608
1639489895.883541, 0.0, 608
1639489895.935304, 0.0, 608
1639489895.983609, 0.0, 608
1639489896.035703, 0.0, 608
1639489896.083248, 0.0, 608
1639489896.134882, 0.0, 608
1639489896.183948, 0.0, 608
1639489896.23469, 0.0, 608
1639489896.283706, 0.0, 608
1639489896.335694, 0.0, 608
1639489896.384193, 0.0, 608
1639489896.435173, 0.0, 608
1639489896.484071, 0.0, 608
1639489896.535399, 0.0, 608
1639489896.585174, 0.0, 608
1639489896.635042, 0.0, 608
1639489896.683744, 0.0, 608
1639489896.735997, 0.0, 608
1639489896.784111, 0.0, 608
1639489896.83547, 0.0, 608
1639489896.886727, 0.0, 608
1639489896.936849, 0.0, 608
1639489896.985271, 0.0, 608
1639489897.036142, 0.0, 608
1639489897.085463, 0.0, 608
1639489897.136832, 0.0, 608
1639489897.184361, 0.0, 608
1639489897.236938, 0.0, 608
1639489897.285712, 0.0, 608
1639489897.337119, 0.0, 608
1639489897.385945, 0.0, 608
1639489897.436556, 0.0, 608
1639489897.485749, 0.0, 608
1639489897.537381, 0.0, 608
1639489897.58655, 0.0, 608
1639489897.63699, 0.0, 608
1639489897.685057, 0.0, 608
1639489897.73821, 0.0, 608
1639489897.786311, 0.0, 608
1639489897.837493, 0.0, 608
1639489897.886016, 0.0, 608
1639489897.938933, 0.0, 608
1639489897.987295, 0.0, 608
1639489898.038265, 0.0, 608
1639489898.086102, 0.0, 608
1639489898.139169, 0.0, 608
1639489898.186331, 0.0, 608
1639489898.237235, 0.0, 608
1639489898.286889, 0.0, 608
1639489898.339972, 0.0, 608
1639489898.386507, 0.0, 608
1639489898.439247, 0.0, 608
1639489898.486926, 0.0, 608
1639489898.539911, 0.0, 608
1639489898.588784, 0.0, 608
1639489898.639674, 0.0, 608
1639489898.688469, 0.0, 608
1639489898.741282, 0.0, 608
1639489898.788968, 0.0, 608
1639489898.838149, 0.0, 608
1639489898.888338, 0.0, 608
1639489898.942082, 0.0, 608
1639489898.989091, 0.0, 608
1639489899.038394, 0.0, 608
1639489899.090754, 0.0, 608
1639489899.141762, 0.0, 608
1639489899.189141, 0.0, 608
1639489899.241858, 0.0, 608
1639489899.290108, 0.0, 608
1639489899.342142, 0.0, 608
1639489899.390937, 0.0, 608
1639489899.439241, 0.0, 608
1639489899.490614, 0.0, 608
1639489899.542061, 0.0, 608
1639489899.59044, 0.0, 608
1639489899.641499, 0.0, 608
1639489899.691888, 0.0, 608
1639489899.742918, 0.0, 608
1639489899.791791, 0.0, 608
1639489899.841789, 0.0, 608
1639489899.891884, 0.0, 608
1639489899.943519, 0.0, 608
1639489899.992549, 0.0, 608
1639489900.040635, 0.0, 608
1639489900.092655, 0.0, 608
1639489900.143526, 0.0, 608
1639489900.192612, 0.0, 608
1639489900.241686, 0.0, 608
1639489900.292735, 0.0, 608
1639489900.343282, 0.0, 608
1639489900.392473, 0.0, 608
1639489900.442697, 0.0, 608
1639489900.492879, 0.0, 608
1639489900.543155, 0.0, 608
1639489900.593281, 0.0, 608
1639489900.64224, 0.0, 608
1639489900.693488, 0.0, 608
1639489900.743981, 0.0, 608
1639489900.793632, 0.0, 608
1639489900.842455, 0.0, 608
1639489900.893513, 0.0, 608
1639489900.945435, 0.0, 608
1639489900.993809, 0.0, 608
1639489901.042925, 0.0, 608
1639489901.094167, 0.0, 608
1639489901.143931, 0.0, 608
1639489901.194444, 0.0, 608
1639489901.24366, 0.0, 608
1639489901.294129, 0.0, 608
1639489901.344656, 0.0, 608
1639489901.395513, 0.0, 608
1639489901.443457, 0.0, 608
1639489901.49569, 0.0, 608
1639489901.543741, 0.0, 608
1639489901.595322, 0.0, 608
1639489901.64392, 0.0, 608
1639489901.695268, 0.0, 608
1639489901.744235, 0.0, 608
1639489901.797419, 0.0, 608
1639489901.844323, 0.0, 608
1639489901.895615, 0.0, 608
1639489901.94539, 0.0, 608
1639489901.995611, 0.0, 608
1639489902.044691, 0.0, 608
1639489902.097808, 0.0, 608
1639489902.145867, 0.0, 608
1639489902.198285, 0.0, 608
1639489902.245327, 0.0, 608
1639489902.297728, 0.0, 608
1639489902.345507, 0.0, 608
1639489902.398346, 0.0, 608
1639489902.44571, 0.0, 608
1639489902.497979, 0.0, 608
1639489902.548816, 0.0, 608
1639489902.59766, 0.0, 608
1639489902.646417, 0.0, 608
1639489902.698828, 0.0, 608
1639489902.74669, 0.0, 608
1639489902.797793, 0.0, 608
1639489902.84657, 0.0, 608
1639489902.898015, 0.0, 608
1639489902.947481, 0.0, 608
1639489902.998467, 0.0, 608
1639489903.049359, 0.0, 608
1639489903.098076, 0.0, 608
1639489903.147252, 0.0, 608
1639489903.199351, 0.0, 608
1639489903.247297, 0.0, 608
1639489903.299055, 0.0, 608
1639489903.349538, 0.0, 608
1639489903.397879, 0.0, 608
1639489903.448838, 0.0, 608
1639489903.499168, 0.0, 608
1639489903.549312, 0.0, 608
1639489903.598407, 0.0, 608
1639489903.649126, 0.0, 608
1639489903.699438, 0.0, 608
1639489903.751154, 0.0, 608
1639489903.800426, 0.0, 608
1639489903.850062, 0.0, 608
1639489903.900649, 0.0, 608
1639489903.951857, 0.0, 608
1639489903.998795, 0.0, 608
1639489904.05093, 0.0, 608
1639489904.100776, 0.0, 608
1639489904.151774, 0.0, 608
1639489904.200581, 0.0, 608
1639489904.251408, 0.0, 608
1639489904.30094, 0.0, 608
1639489904.352365, 0.0, 608
1639489904.401108, 0.0, 608
1639489904.452348, 0.0, 608
1639489904.501681, 0.0, 608
1639489904.552326, 0.0, 608
1639489904.600526, 0.0, 608
1639489904.652334, 0.0, 608
1639489904.701612, 0.0, 608
1639489904.753151, 0.0, 608
1639489904.800701, 0.0, 608
1639489904.853126, 0.0, 608
1639489904.902542, 0.0, 608
1639489904.953601, 0.0, 608
1639489905.002631, 0.0, 608
1639489905.053256, 0.0, 608
1639489905.102787, 0.0, 608
1639489905.153419, 0.0, 608
1639489905.201867, 0.0, 608
1639489905.253195, 0.0, 608
1639489905.302745, 0.0, 608
1639489905.353631, 0.0, 608
1639489905.401915, 0.0, 608
1639489905.453928, 0.0, 608
1639489905.503376, 0.0, 608
1639489905.555117, 0.0, 608
1639489905.602812, 0.0, 608
1639489905.653822, 0.0, 608
1639489905.703088, 0.0, 608
1639489905.755181, 0.0, 608
1639489905.802654, 0.0, 608
1639489905.855259, 0.0, 608
1639489905.903382, 0.0, 608
1639489905.955533, 0.0, 608
1639489906.003258, 0.0, 608
1639489906.055357, 0.0, 608
1639489906.103826, 0.0, 608
1639489906.15523, 0.0, 608
1639489906.203109, 0.0, 608
1639489906.255238, 0.0, 608
1639489906.305789, 0.0, 608
1639489906.355886, 0.0, 608
1639489906.403653, 0.0, 608
1639489906.45611, 0.0, 608
1639489906.504344, 0.0, 608
1639489906.556015, 0.0, 608
1639489906.604112, 0.0, 608
1639489906.655919, 0.0, 608
1639489906.704739, 0.0, 608
1639489906.756901, 0.0, 608
1639489906.804506, 0.0, 608
1639489906.856586, 0.0, 608
1639489906.904599, 0.0, 608
1639489906.957942, 0.0, 608
1639489907.004779, 0.0, 608
1639489907.057066, 0.0, 608
1639489907.106085, 0.0, 608
1639489907.157563, 0.0, 608
1639489907.205837, 0.0, 608
1639489907.257424, 0.0, 608
1639489907.305845, 0.0, 608
1639489907.357968, 0.0, 608
1639489907.406292, 0.0, 608
1639489907.457786, 0.0, 608
1639489907.506203, 0.0, 608
1639489907.558604, 0.0, 608
1639489907.606604, 0.0, 608
1639489907.658147, 0.0, 608
1639489907.706588, 0.0, 608
1639489907.758438, 0.0, 608
